Country Name,Country Code,Indicator Name,Indicator Code,2018,2019,2020,2021,2022
Seychelles,SYC,Government Effectiveness: Percentile Rank,GE.PER.RNK,74.2857132,72.85713959,73.80952454,77.61904907,73.11320496
Syrian Arab Republic,SYR,Government Effectiveness: Percentile Rank,GE.PER.RNK,3.333333254,3.809523821,2.857142925,2.857142925,2.830188751
Turks and Caicos Islands,TCA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,
Chad,TCD,Government Effectiveness: Percentile Rank,GE.PER.RNK,6.190476418,5.714285851,6.190476418,6.666666508,8.490566254
East Asia & Pacific (IDA & IBRD countries),TEA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,
Togo,TGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,12.38095284,14.76190472,24.2857151,26.19047546,28.30188751
Thailand,THA,Government Effectiveness: Percentile Rank,GE.PER.RNK,61.90476227,63.33333206,60.95238113,59.04761887,58.01886749
Tajikistan,TJK,Government Effectiveness: Percentile Rank,GE.PER.RNK,11.4285717,12.38095284,21.90476227,29.52380943,23.58490562
Turkmenistan,TKM,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.33333302,14.28571415,13.80952358,14.28571415,12.26415062
Latin America & the Caribbean (IDA & IBRD countries),TLA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,
Timor-Leste,TLS,Government Effectiveness: Percentile Rank,GE.PER.RNK,16.66666603,17.61904716,22.38095284,24.76190567,22.64151001
Middle East & North Africa (IDA & IBRD countries),TMN,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,
Tonga,TON,Government Effectiveness: Percentile Rank,GE.PER.RNK,60,60.47618866,61.90476227,62.8571434,45.28302002
South Asia (IDA & IBRD),TSA,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,
Trinidad and Tobago,TTO,Government Effectiveness: Percentile Rank,GE.PER.RNK,60.47618866,55.7142868,59.04761887,57.61904907,52.35848999
Tunisia,TUN,Government Effectiveness: Percentile Rank,GE.PER.RNK,51.90476227,50.47618866,46.19047546,43.80952454,41.50943375
Turkiye,TUR,Government Effectiveness: Percentile Rank,GE.PER.RNK,49.52381134,50.95238113,47.1428566,48.57143021,43.86792374
Tuvalu,TUV,Government Effectiveness: Percentile Rank,GE.PER.RNK,32.8571434,33.80952454,36.66666794,36.66666794,39.62264252
Tanzania,TZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,21.90476227,18.5714283,23.33333397,30,34.43396378
Uganda,UGA,Government Effectiveness: Percentile Rank,GE.PER.RNK,24.2857151,28.09523773,29.04761887,31.4285717,31.13207626
Ukraine,UKR,Government Effectiveness: Percentile Rank,GE.PER.RNK,37.1428566,38.57143021,37.61904907,35.23809433,33.01886749
Upper middle income,UMC,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,
Uruguay,URY,Government Effectiveness: Percentile Rank,GE.PER.RNK,70.47618866,73.33333588,75.23809814,75.23809814,77.35848999
United States,USA,Government Effectiveness: Percentile Rank,GE.PER.RNK,91.90476227,90.47618866,86.66666412,87.61904907,86.79244995
Uzbekistan,UZB,Government Effectiveness: Percentile Rank,GE.PER.RNK,31.4285717,31.4285717,29.52380943,40.47618866,38.20754623
St. Vincent and the Grenadines,VCT,Government Effectiveness: Percentile Rank,GE.PER.RNK,65.7142868,65.7142868,63.33333206,62.38095093,62.73584747
"Venezuela, RB",VEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,4.285714149,4.285714149,1.90476191,1.90476191,5.188679218
British Virgin Islands,VGB,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,
Virgin Islands (U.S.),VIR,Government Effectiveness: Percentile Rank,GE.PER.RNK,75.7142868,75.23809814,72.85713959,72.38095093,74.52830505
Viet Nam,VNM,Government Effectiveness: Percentile Rank,GE.PER.RNK,51.42856979,53.33333206,59.52381134,60.47618866,59.43396378
Vanuatu,VUT,Government Effectiveness: Percentile Rank,GE.PER.RNK,36.66666794,34.76190567,38.57143021,31.90476227,32.07546997
World,WLD,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,
Samoa,WSM,Government Effectiveness: Percentile Rank,GE.PER.RNK,73.33333588,67.14286041,70.47618866,66.19047546,62.26415253
Kosovo,XKX,Government Effectiveness: Percentile Rank,GE.PER.RNK,38.09523773,37.1428566,39.04761887,41.42856979,44.3396225
"Yemen, Rep.",YEM,Government Effectiveness: Percentile Rank,GE.PER.RNK,0.476190478,0.476190478,0,0.476190478,0.471698105
South Africa,ZAF,Government Effectiveness: Percentile Rank,GE.PER.RNK,56.66666794,58.57143021,53.80952454,50,48.11320877
Zambia,ZMB,Government Effectiveness: Percentile Rank,GE.PER.RNK,28.09523773,25.23809433,19.04761887,18.09523773,27.83018875
Zimbabwe,ZWE,Government Effectiveness: Percentile Rank,GE.PER.RNK,8.571428299,8.571428299,8.095237732,10.47619057,10.84905624
